ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447107@description	description	"ПАО СК ""РОСГОССТРАХ"" В ПСКОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ПСКОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447108@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ДАГЕСТАН"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ДАГЕСТАН"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447109@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ИНГУШЕТИЯ"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ИНГУШЕТИЯ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447110@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ КАЛМЫКИЯ"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ КАЛМЫКИЯ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447111@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ КОМИ"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ КОМИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447112@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ МАРИЙ ЭЛ"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ МАРИЙ ЭЛ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447113@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ САХА (ЯКУТИЯ)"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ САХА (ЯКУТИЯ)"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447114@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447115@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ТЫВА"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ТЫВА"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447116@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ХАКАСИЯ"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ХАКАСИЯ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447117@description	description	"ПАО СК ""РОСГОССТРАХ"" В САРАТОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В САРАТОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447118@description	description	"ПАО СК ""РОСГОССТРАХ"" В САХАЛИНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В САХАЛИНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447119@description	description	"ПАО СК ""РОСГОССТРАХ"" В СМОЛЕНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В СМОЛЕНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447120@description	description	"ПАО СК ""РОСГОССТРАХ"" В СТАВРОПОЛЬСКОМ КРАЕ С КЧР"	"ПАО СК ""РОСГОССТРАХ"" В СТАВРОПОЛЬСКОМ КРАЕ С КЧР"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447121@description	description	"ПАО СК ""РОСГОССТРАХ"" В ТАМБОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ТАМБОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447122@description	description	"ПАО СК ""РОСГОССТРАХ"" В ТВЕРСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ТВЕРСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447123@description	description	"ПАО СК ""РОСГОССТРАХ"" В ТОМСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ТОМСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447124@description	description	"ПАО СК ""РОСГОССТРАХ"" В ТУЛЬСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ТУЛЬСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447125@description	description	"ПАО СК ""РОСГОССТРАХ"" В ХАБАРОВСКОМ КРАЕ"	"ПАО СК ""РОСГОССТРАХ"" В ХАБАРОВСКОМ КРАЕ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447126@description	description	"ПАО СК ""РОСГОССТРАХ"" В ЯРОСЛАВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ЯРОСЛАВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447127@description	description	"МОСКВА АГЕНТСТВО ""ЮБИЛЕЙНОЕ"""	"МОСКВА АГЕНТСТВО ""ЮБИЛЕЙНОЕ"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447128@description	description	"МОСКВА АГЕНТСТВО ""МОСКОВСКОЕ"""	"МОСКВА АГЕНТСТВО ""МОСКОВСКОЕ"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447129@description	description	ДИРЕКЦИЯ МОСКОВСКАЯ ОБЛАСТЬ	ДИРЕКЦИЯ МОСКОВСКАЯ ОБЛАСТЬ
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447130@description	description	"АГЕНТСТВО ""ПРОЕКТ ЦУП"""	"АГЕНТСТВО ""ПРОЕКТ ЦУП"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447131@description	description	"АГЕНТСТВО ""ПРОЕКТ МСБ"""	"АГЕНТСТВО ""ПРОЕКТ МСБ"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447132@description	description	"ПАО СК ""РОСГОССТРАХ"" ДЕПАРТАМЕНТ РАЗВИТИЯ ОФИСНЫХ ПРОДАЖ (ДРОП)"	"ПАО СК ""РОСГОССТРАХ"" ДЕПАРТАМЕНТ РАЗВИТИЯ ОФИСНЫХ ПРОДАЖ (ДРОП)"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447133@description	description	ОБОСОБЛЕННОЕ ПОДРАЗДЕЛЕНИЕ В Г. НИЖНИЙ НОВГОРОД БЛОК: РЕЗЕРВНЫЙ ГЕНЕРАЛЬНАЯ ДИРЕКЦИЯ	ОБОСОБЛЕННОЕ ПОДРАЗДЕЛЕНИЕ В Г. НИЖНИЙ НОВГОРОД БЛОК: РЕЗЕРВНЫЙ ГЕНЕРАЛЬНАЯ ДИРЕКЦИЯ
