ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	ProductConfigurationSearchResultsContent	ui-label	cumulationProductGroup	cumulationProductGroup	cumulationProductGroup	cumulationProductGroup
UiSchema	ProductConfigurationSearchResultsContent	ui-label	didType	didType	didType	didType
UiSchema	ProductConfigurationSearchResultsContent	ui-label	importDocumentId	importDocumentId	importDocumentId	importDocumentId
UiSchema	ProductConfigurationSearchResultsContent	ui-label	version	version	version	version
UiSchema	ProductConfigurationSearchResultsContent	ui-label	loadedBy	loadedBy	loadedBy	loadedBy
UiSchema	ProductConfigurationSearchResultsContent	ui-label	loadDate	loadDate	loadDate	loadDate
ViewConfiguration	ProductConfigurationSearch	rootConfiguration	ProductConfigurationSearch@Title	ProductConfigurationSearch	Product configuration export	Экспорт конфигурации продуктов
UiSchema	ProductConfigurationSearchFiltersContent	ui-label	partnerBusinessCode	partnerBusinessCode	partnerBusinessCode	Бизнес код партнёра
UiSchema	ProductConfigurationSearchFiltersContent	ui-label	version	version	version	Версия загруженной конфигурации
UiSchema	ProductConfigurationSearchResultsContent	ui-label	Export last imported product configuration	Export last imported product configuration	Export last imported product configuration	Экспорт последней версии конфигурации продуктов
UiSchema	ProductConfigurationSearchResultsContent	ui-label	Export filtered product configuration	Export filtered product configuration	Export filtered product configuration	Экспорт отфильтрованных продуктов
UiSchema	ProductConfigurationSearchFiltersContent	ui-label	productDescription	productDescription	Product description	Описание продукта
UiSchema	ProductConfigurationSearchResultsContent	ui-label	insuranceTermsDays	insuranceTermsDays	insuranceTermsDays	insuranceTermsDays
UiSchema	ProductConfigurationSearchResultsContent	ui-label	numOfWorkDaysToInvest	numOfWorkDaysToInvest	numOfWorkDaysToInvest	numOfWorkDaysToInvest
UiSchema	ProductConfigurationSearchResultsContent	ui-label	mf	mf	mf	mf
UiSchema	ProductConfigurationSearchResultsContent	ui-label	coolOffDIDRate	coolOffDIDRate	coolOffDIDRate	coolOffDIDRate
UiSchema	ProductConfigurationSearchResultsContent	ui-label	isProductLinkedToAsset	isProductLinkedToAsset	isProductLinkedToAsset	isProductLinkedToAsset
UiSchema	ProductConfigurationSearchResultsContent	ui-label	consentToDataTransferingFNS	consentToDataTransferingFNS	consentToDataTransferingFNS	consentToDataTransferingFNS
